id,doi,doi_norm,donor,acceptor,donor_canonical,acceptor_canonical,donor_smiles,acceptor_smiles,voc,jsc,ff,pce,pce_recomputed,pce_relative_error_percent,pce_avg,pce_best,d_a_ratio,additive,additive_canonical,additive_ratio,device_structure,device_type,etl,etl_canonical,htl,htl_canonical,active_layer_thickness,solvent,solvent_canonical,annealing_temp,homo_d,lumo_d,eg_d,homo_a,lumo_a,eg_a
62468,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PBDB-TF,ITIC-C9,PM6,ITIC-C9,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCCCCc1ccc(C2(c3ccc(CCCCCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCCCCC)cc2)(c2ccc(CCCCCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.99,14.5,66.6,10.24,9.560429999999998,6.636425781250018,,,,,,,ITO/ZnO/PBDB-TF:ITIC-C9/MoO3/Ag,inverted,ZnO,,MoO3,,,,,,-5.49,-3.64,,-5.78,-3.97,
62469,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IEICO-4Cl,PTB7-Th,IEICO-4Cl,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1,0.72,22.8,62.0,10.3,10.17792,1.185242718446606,,,,,,,ITO/PEDOT:PSS/PTB7-Th: IEICO-4Cl/PFN-Br/Al,conventional,PFN-Br,,PEDOT:PSS,,,,,,-5.21,-3.6,,-5.56,-4.23,
62470,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,ITIC,PTB7-Th,ITIC,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.81,14.21,59.1,6.8,6.802469100000001,0.0363102941176585,,,,,,,ITO/PEDOT:PSS/PTB7-Th:ITIC/PDINO/Al,conventional,PDINO,,PEDOT:PSS,,,,,,-5.21,-3.6,,-5.576,-3.916,
62471,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,ITIC,PTB7-Th,ITIC,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.8,15.42,67.0,8.11,8.265120000000001,1.9127003699137104,,,,,,,ITO/ZnO/ PTB7-Th:ITIC/MoO3/Al,inverted,ZnO,,MoO3,,,,,,-5.21,-3.6,,-5.576,-3.916,
62472,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IDT-N,PTB7-Th,IDT-N,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6cc7ccccc7cc6C5=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C3\C(=O)c5cc6ccccc6cc5C3=C(C#N)C#N)sc2-4)cc1,0.73,13.02,58.0,5.5,5.512668,0.2303272727272669,,,,,,,ITO/PEDOT/PSS/PTB7-Th:IDT-N/PNDIT-F3N-Br/Ag,conventional,PNDIT-F3N-Br,,PEDOT:PSS,,,,,,-5.21,-3.6,,-5.74,-4.08,
62473,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IDT-T-N,PTB7-Th,IDT-T-N,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc8ccccc8cc7C6=C(C#N)C#N)cc5CC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc7ccccc7cc6C5=C(C#N)C#N)cc3CC(CC)CCCC)sc2-4)cc1,0.87,14.67,51.0,6.6,6.509079000000001,1.3775909090908929,,,,,,,ITO/PEDOT/PSS/PTB7-Th:IDT-T-N/PNDIT-F3N-Br/Ag,conventional,PNDIT-F3N-Br,,PEDOT:PSS,,,,,,-5.21,-3.6,,-5.58,-4.06,
62474,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,DC-DT2Tz,PTB7-Th,DC-DT2Tz,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,,0.82,10.81,65.54,5.81,5.809596680000001,0.0069418244405926,,,,,,,ITO/PEDOT:PSS/PTB7-Th: IDT2Tz/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.21,-3.6,,,,
62475,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IDT-2BR1,PTB7-Th,IDT-2BR1,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(-c4ccc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc45)cc21)C(CCCCCC)(CCCCCC)c1cc(-c2ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc24)sc1-3,0.95,15.2,60.0,8.7,8.664,0.4137931034482712,,,,,,,ITO/ZnO/PTB7-Th:IDT-2BR1/MoO3/Al,inverted,ZnO,,MoO3,,,,,,-5.21,-3.6,,-5.37,-3.67,
62476,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IDT-2BR,PTB7-Th,IDT-2BR,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=C6\SC(=S)N(CC)C6=O)c6nsnc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc35)sc2-4)cc1,0.99,13.0,60.0,7.7,7.721999999999999,0.2857142857142773,,,,,,,ITO/ZnO/PTB7-Th:IDT-2BR/MoO3/Al,inverted,ZnO,,MoO3,,,,,,-5.21,-3.6,,-5.52,-3.69,
62477,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,ITIC-Th,PTB7-Th,ITIC-Th,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)s1,0.8,15.93,68.0,8.7,8.66592,0.3917241379310281,,,,,,,ITO/ZnO/PTB7-Th:ITIC/MoOX/Al,inverted,ZnO,,MoOX,,,,,,-5.21,-3.6,,-5.673,-3.909,
62478,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,4TIC,PTB7-Th,4TIC,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4c5c(sc4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.78,18.8,72.0,10.43,10.55808,1.2279961649089228,,,,,,,ITO/PEDOT:PSS/PTB7-Th:4TIC/V60-bissalt/Ag,conventional,V60-bissalt,,PEDOT:PSS,,,,,,-5.21,-3.6,,-5.452,-3.99,
62479,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IEICO-4F,PTB7-Th,IEICO-4F,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3scc(/C=C5/C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)c3OCC(CC)CCCC)sc2-4)cc1,0.74,22.8,59.4,10.0,10.021968,0.2196799999999932,,,,,,,ITO/PEDOT:PSS/PTB7-Th:IEICO-4F/PFN-Br/Al,conventional,PFN-Br,,PEDOT:PSS,,,,,,-5.21,-3.6,,-5.44,-4.19,
62480,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IEIC,PTB7-Th,IEIC,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc5CC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc3CC(CC)CCCC)sc2-4)cc1,0.97,13.55,48.0,6.31,6.308879999999999,0.0177496038034902,,,,,,,ITO/PEDOT:PSS/PTB7-Th:IEIC /Ca or PDINO/Al,conventional,Ca or PDINO,,PEDOT:PSS,,,,,,-5.21,-3.6,,-5.42,-3.82,
62481,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IDT(DCV)2,PTB7-Th,IDT(DCV)2,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(C=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(C=C(C#N)C#N)sc2-4)cc1,0.92,8.41,55.0,3.53,4.25546,20.551274787535423,,,,,,,ITO/ZnO/PTB7-Th:IDT(DCV)2/MoO3/Ag,inverted,ZnO,,MoO3,,,,,,-5.21,-3.6,,-5.81,-3.65,
62482,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IDT(TCV)2,PTB7-Th,IDT(TCV)2,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(C(C#N)=C(C#N)C#N)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(C(C#N)=C(C#N)C#N)sc2-4)cc1,0.49,11.02,53.0,2.84,2.861894,0.7709154929577493,,,,,,,ITO/ZnO/PTB7-Th:IDT(TCV)2/MoO3/Ag,inverted,ZnO,,MoO3,,,,,,-5.21,-3.6,,-6.04,-4.18,
62483,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTB7-Th,IDTT(TCV)2,PTB7-Th,IDTT(TCV)2,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(C(C#N)=C(C#N)C#N)s5)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(C(C#N)=C(C#N)C#N)s3)sc2-4)cc1,0.66,11.98,50.0,3.57,3.9534,10.73949579831934,,,,,,,ITO/ZnO/PTB7-Th:IDTT(TCV)2/MoO3/Ag,inverted,ZnO,,MoO3,,,,,,-5.21,-3.6,,-5.58,-4.06,
62484,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,O-IDTBR,P3HT,O-IDTBR,CCCCCCc1ccsc1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(-c4ccc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc45)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(-c2ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc24)sc1-3,0.73,14.1,63.0,6.4,6.48459,1.321718749999992,,,,,,,ITO/ZnO/ P3HT:O-IDTBR/MoO3/Ag,inverted,ZnO,,,,,,,,-5.01,-3.12,,-5.52,-3.89,
62485,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,IDT-2BR,P3HT,IDT-2BR,CCCCCCc1ccsc1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=C6\SC(=S)N(CC)C6=O)c6nsnc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc35)sc2-4)cc1,0.84,8.91,68.0,5.12,5.089392,0.5978124999999994,,,,,,,ITO/PEDOT:PSS/P3HT:IDT-2BR/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.52,-3.69,
62486,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,BTA2,P3HT,BTA2,CCCCCCc1ccsc1,CCCCCCCCn1nc2c(/C=C3\SC(=O)N(CC)C3=O)ccc(-c3cc4c(s3)-c3cc5c(cc3C4(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)-c3sc(-c4ccc(/C=C6\SC(=O)N(CC)C6=O)c6nn(CCCCCCCC)nc46)cc3C5(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)c2n1,1.22,6.15,60.0,4.5,4.5018,0.0400000000000054,,,,,,,ITO/PEDOT:PSS/P3HT:BTA2/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.43,-3.38,
62487,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,BT2,P3HT,BT2,CCCCCCc1ccsc1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=C6/SC(=O)N(CC)C6=O)c6nsnc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=C5/SC(=O)N(CC)C5=O)c5nsnc35)sc2-4)cc1,0.97,7.59,67.0,4.93,4.932741,0.0555983772819538,,,,,,,ITO/PEDOT:PSS/P3HT:BT2/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.5,-3.53,
62488,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,BT2b,P3HT,BT2b,CCCCCCc1ccsc1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(-c4ccc(/C=C5/SC(=O)N(CC)C5=O)c5nsnc45)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(-c2ccc(/C=C4/SC(=O)N(CC)C4=O)c4nsnc24)sc1-3,0.92,10.02,66.0,6.08,6.084144,0.0681578947368445,,,,,,,ITO/PEDOT:PSS/P3HT:BT2b/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.41,-3.56,
62489,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,Qx1,P3HT,Qx-1,CCCCCCc1ccsc1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=C6/SC(=S)N(CC)C6=O)c6nc(-c7ccccc7)c(-c7ccccc7)nc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=C5/SC(=S)N(CC)C5=O)c5nc(-c6ccccc6)c(-c6ccccc6)nc35)sc2-4)cc1,1.0,6.02,67.0,4.03,4.033399999999999,0.0843672456575479,,,,,,,ITO/PEDOT:PSS/P3HT:Qx1/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.42,-3.6,
62490,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,Qx1b,P3HT,Qx1b,CCCCCCc1ccsc1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(-c4ccc(/C=C5/SC(=S)N(CC)C5=O)c5nc(-c6ccccc6)c(-c6ccccc6)nc45)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(-c2ccc(/C=C4/SC(=S)N(CC)C4=O)c4nc(-c5ccccc5)c(-c5ccccc5)nc24)sc1-3,0.95,7.34,69.0,4.81,4.81137,0.0284823284823396,,,,,,,ITO/PEDOT:PSS/P3HT:Qx1b/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.35,-3.66,
62491,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,Qx3,P3HT,Qx3,CCCCCCc1ccsc1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5ccc(/C=c6/sc(=C(C#N)C#N)n(CC)c6=O)c6nc(-c7ccccc7)c(-c7ccccc7)nc56)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3ccc(/C=c5/sc(=C(C#N)C#N)n(CC)c5=O)c5nc(-c6ccccc6)c(-c6ccccc6)nc35)sc2-4)cc1,0.89,5.57,68.0,3.22,3.3709640000000003,4.688322981366463,,,,,,,ITO/PEDOT:PSS/P3HT:Qx3/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.38,-3.56,
62492,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,Qx3b,P3HT,Qx3b,CCCCCCc1ccsc1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(-c4ccc(/C=c5/sc(=C(C#N)C#N)n(CC)c5=O)c5nc(-c6ccccc6)c(-c6ccccc6)nc45)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(-c2ccc(/C=c4/sc(=C(C#N)C#N)n(CC)c4=O)c4nc(-c5ccccc5)c(-c5ccccc5)nc24)sc1-3,0.75,12.87,66.0,6.26,6.37065,1.767571884984021,,,,,,,ITO/PEDOT:PSS/P3HT:Qx3b/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.27,-3.63,
62493,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,P3HT,Qx3c,P3HT,Qx3c,CCCCCCc1ccsc1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(-c4ccc(/C=c5/sc(=C(C#N)C#N)n(CC)c5=O)c5nccnc45)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(-c2ccc(/C=c4/sc(=C(C#N)C#N)n(CC)c4=O)c4nccnc24)sc1-3,0.75,0.14,30.0,0.03,0.0315,5.000000000000004,,,,,,,ITO/PEDOT:PSS/P3HT:Qx3c/Ca/Al,conventional,Ca,,PEDOT:PSS,,,,,,-5.01,-3.12,,-5.3,-3.59,
62494,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTZ6,ITIC,PTZ6,ITIC,CCCCCCCCCc1nc(-c2nc(CCCCCCCCC)c(-c3ccc(-c4cc5c(-c6cc(OCCCCCC)cc(OCCCCCC)c6)c6sccc6c(-c6cc(OCCCCCC)cc(OCCCCCC)c6)c5s4)s3)s2)sc1-c1cccs1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,1.01,14.1,72.3,10.3,10.296243,0.0364757281553593,,,,,,,ITO/ZnO/PTZ6:ITIC/MoO3/Al,inverted,ZnO,,MoO3,,,,,,-5.36,-3.36,,-5.576,-3.916,
62495,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,HTAZ,ITIC,HTAZ,ITIC,CCCCCCC(CCCC)CCc1c2cc(-c3ccc(-c4ccc(-c5cccs5)c5nn(CC(CCCC)CCCCCC)nc45)s3)sc2c(CCC(CCCC)CCCCCC)c2ccsc12,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.85,13.09,40.8,4.26,4.539612,6.563661971830991,,,,,,,ITO/ZnO/HTAZ:ITIC/MoO3/Al,inverted,ZnO,,,,,,,,-5.42,-3.44,,-5.576,-3.916,
62496,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,FTAZ,ITIC,FTAZ,ITIC,CCCCCCC(CCCC)CCc1c2cc(-c3ccc(-c4c(F)c(F)c(-c5cccs5)c5nn(CC(CCCC)CCCCCC)nc45)s3)sc2c(CCC(CCCC)CCCCCC)c2ccsc12,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.91,16.25,56.5,8.37,8.3549375,0.1799581839904312,,,,,,,ITO/ZnO/FTAZ:ITIC/MoO3/Al,inverted,ZnO,,,,,,,,-5.38,-3.17,,-5.576,-3.916,
62497,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PFBZ,ITIC,J52-F,ITIC,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6cc(F)c(CC(CC)CCCC)s6)c6sccc6c(-c6cc(F)c(CC(CC)CCCC)s6)c5s4)s3)c2n1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.9,18.8,62.0,10.4,10.4904,0.8692307692307759,,,,,,,ITO/ZnO/PFBZ:ITIC/MoO3/Al,inverted,ZnO,,,,,,,,-5.36,-3.42,,-5.576,-3.916,
62498,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTFB-O,ITIC-Th,PTFB-O,ITIC-Th,CCCCCCCCCCCCC(CCCCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(-c4ccc(-c5ccc(-c6cccs6)c(F)c5F)s4)s3)c3nn(CCC)nc23)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)s1,0.93,17.1,67.9,10.9,10.798137000000002,0.9345229357797986,,,,,,,ITO/ZnO/PTFB-O:ITIC-Th/V2O5/Al,inverted,ZnO,,V2O5,,,,,,-5.36,-3.36,,-5.673,-3.909,
62499,10.1016/j.synthmet.2021.116736,10.1016/j.synthmet.2021.116736,PTFB-P,ITIC-Th,PTFB-P,ITIC-Th,CCCCCCCCCCCCC(CCCCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(-c4ccc(-c5cc(F)c(-c6cccs6)cc5F)s4)s3)c3nn(CCC)nc23)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)s3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)s2)(c2ccc(CCCCCC)s2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)s1,0.93,15.5,64.5,9.2,9.297675,1.0616847826087026,,,,,,,ITO/ZnO/PTFB-O:ITIC-Th/V2O5/Al,inverted,ZnO,,,,,,,,-5.32,-3.33,,-5.673,-3.909,
