donor_smiles,acceptor_smiles,pce,replicate_count,pce_std,pce_min,pce_max,split
CCCCCCCCN1C(=O)c2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O,CCCCCCCCC(CCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(/C(C#N)=C/c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O,7.4,1,0.0,7.4,7.4,train
CCCCCCc1cc(C)sc1C,CCCCCC(C)N1C(=O)c2ccc(C#Cc3ccc(C#Cc4ccc5c(c4)C(=O)N(C(C)CCCCC)C5=O)c4nsnc34)cc2C1=O,2.05,1,0.0,2.05,2.05,train
CCCCCCCCN1C(=O)c2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(/C(C#N)=C/c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,6.5,1,0.0,6.5,6.5,train
CCCCC(CC)Cn1c2ccccc2c2cc(-c3cccc4nc5c(nc34)-c3cccc4cccc-5c34)ccc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.19,1,0.0,0.19,0.19,train
CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3cc(CCCCCC)c(-c4ccc(-c5c(F)c(F)c(-c6ccc(-c7sccc7CCCCCC)s6)c6nsnc56)s4)s3)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.98,1,0.0,1.98,1.98,train
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6cc(Cl)c(CC(CC)CCCC)s6)c6sccc6c(-c6cc(Cl)c(CC(CC)CCCC)s6)c5s4)s3)c2n1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,9.02,1,0.0,9.02,9.02,train
CCCCCCCCc1ccc(N2C(=O)c3csc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)c3C2=O)cc1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,3.27,7,0.8661188744981284,1.64,4.35,train
CCCCCCC(CCCC)COC(=O)c1ccsc1-c1ccc(-c2ccc(-c3sccc3C(=O)OCC(CCCC)CCCCCC)s2)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,4.9,2,0.0,4.9,4.9,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCC1(CCCCCCCC)Oc2cc3c(cc2-c2sccc21)OC(CCCCCCCC)(CCCCCCCC)c1cc(-c2c(C#N)c(C#N)cc4nsnc24)sc1-3,12.1,1,0.0,12.1,12.1,train
CCCCC(CC)COC(=O)c1cc2csc(-c3cc4c5cc(CC(CC)CCCC)c(CC(CC)CCCC)cc5c5ccsc5c4s3)c2s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.43,1,0.0,0.43,0.43,train
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCCC(CCCCC)N1C(=O)c2cc3c(cc2C1=O)C1=[N+]2C3=Nc3c4cc5c(cc4c4n3[B-]2(Cl)n2c(c3cc6c(cc3c2=N4)C(=O)N(C(CCCCC)CCCCC)C6=O)=N1)C(=O)N(C(CCCCC)CCCCC)C5=O,2.67,1,0.0,2.67,2.67,train
CCCCC(CC)CN1C(=O)C2=C(c3ccc(-c4cccs4)o3)N(CC(CC)CCCC)C(=O)C2=C1c1ccco1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.15,4,1.728457886865245,0.94,4.7,train
CCCCCCc1ccsc1,CCCCC(CC)CN1C(=O)c2ccc3c4c(c(-c5ccc6c7ccccc7n(CC(CC)CCCC)c6c5)cc(c24)C1=O)C(=O)N(CC(CC)CCCC)C3=O,0.009,1,0.0,0.009,0.009,train
CCCCCCCCC(CCCCCC)Cc1ccc(/C=C/c2cc(-c3cccs3)sc2-c2ccc(-c3cccs3)s2)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.8,1,0.0,2.8,2.8,train
CCCCCCc1ccsc1,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc(-c6ccc7c8ccccc8n(CC(CC)CCCC)c7c6)s5)cc5c6c(ccc(c7c(-c8cccs8)cc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,0.315,6,0.2382995314025327,0.07,0.68,train
CCCCCCc1ccsc1,CCCCCCC(CCCC)CN1C(=O)c2cccc3c(-c4ccc(-c5ccc6c(c5)C(=O)c5cc(-c7ccc(-c8ccc9c%10c(cccc8%10)C(=O)N(CC(CCCC)CCCCCC)C9=O)s7)ccc5-6)s4)ccc(c23)C1=O,3.7,2,0.1414213562373091,3.6,3.8,train
CCCCC(CC)COc1cccc2c(OCC(CC)CCCC)c(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)ccc12,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.025,2,0.0212132034355966,2.01,2.04,train
CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4cc5c(s4)-c4sccc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)ccc32)c2ccccc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.62,3,1.2815745523898845,1.45,4.01,train
CCCCCCc1cc(C)sc1C,CCN1C(=O)C2=C(c3ccc(-c4ccc5c6ccc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)cc6n(CC)c5c4)s3)N(CC)C(=O)C2=C1c1cccs1,2.3,1,0.0,2.3,2.3,train
CCCCC(CC)COc1c2cc(-c3sc(-c4nnc(-c5cc(CC(CC)CCCC)cs5)nn4)cc3CC(CC)CCCC)sc2c(OCC(CC)CCCC)c2ccsc12,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,6.7,1,0.0,6.7,6.7,train
CCCCCCc1ccsc1,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(cc(-c7ccc8c9ccccc9n(CC(CC)CCCC)c8c7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,0.1,1,0.0,0.1,0.1,train
CCCCCCc1ccsc1,CCCCC(CC)C[Si]1(CC(CC)CCCC)c2ccsc2-c2sc(-c3cccc4nsnc34)cc21,2.2,1,0.0,2.2,2.2,train
CC1(C)c2ccccc2-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(N(c5ccccc5)c5ccc6c(c5)C(C)(C)c5ccccc5-6)cc4)cc3)cc21,Cc1nc(-c2cc(-c3ccncc3)cc(-c3ccncc3)c2)cc(-c2cc(-c3ccncc3)cc(-c3ccncc3)c2)n1,0.87,1,0.0,0.87,0.87,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,7.31,28,1.244251118770181,4.36,9.2,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)scc2c1F,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(cc(-c7ccccc7C(C)C)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,0.75,1,0.0,0.75,0.75,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,5.635,8,0.7520970682033005,4.86,7.42,train
CCCCCCCCCCCCc1ccsc1/C=C/c1sccc1CCCCCCCCCCCC,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,0.53,1,0.0,0.53,0.53,train
CCCCCCc1cc(C)sc1C,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2CCCCCCN1c2ccccc2Sc2cc(C=C(C#N)C#N)ccc21,4.16,1,0.0,4.16,4.16,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCCC(CCCC)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)-c1c-3nc2cc3c(-c4ccccc4)c4c(nc3cc2c1-c1ccccc1)-c1ccc2c3c(ccc-4c13)C(=O)N(CC(CCCC)CCCCCC)C2=O,3.0,1,0.0,3.0,3.0,train
CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3cc(C)sc23)cc1F,CCCCN1C(=O)c2cc3c(cc2C1=O)C1=[N+]2C3=Nc3c4cc5c(cc4c4n3[B-]2(Cl)n2c(c3cc6c(cc3c2=N4)C(=O)N(CCCC)C6=O)=N1)C(=O)N(CCCC)C5=O,3.15,1,0.0,3.15,3.15,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCOc1c(OCC)c(-c2cc3c(s2)-c2sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc2C3(CC)CC)c2nsnc2c1-c1cc2c(s1)-c1sc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)cc1C2(CC)CC,11.85,1,0.0,11.85,11.85,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCN1C(=O)c2c(-c3ccccc3)cc3c4c(cc(-c5ccccc5)c(c24)C1=O)C1C=C(c2ccccc2)C2=C4C1=C3C=C(c1ccccc1)C4C(=O)N(CCCCCCCC)C2=O,1.08,3,0.140118997046558,1.01,1.28,train
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4c(F)c(F)c(-c5cccs5)c5nsnc45)s3)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,2.7,3,1.1532562594670797,2.2,4.4,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCOc1cc(-c2cc3c(s2)-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc2C3(CC)CC)c(OCC)cc1-c1cc2c(s1)-c1sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc1C2(CC)CC,11.1,2,0.0,11.1,11.1,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc2-c2sc(-c3cc(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc4C5(CC(CC)CCCC)CC(CC)CCCC)cc3F)cc21,8.43,1,0.0,8.43,8.43,train
CCCCCCCCc1ccc(-c2csc(-c3sccc3-c3ccc(CCCCCCCC)cc3)c2)cc1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,2.13,1,0.0,2.13,2.13,train
CCCCCCCCc1ccc(N2C(=O)c3csc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sccc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)c3C2=O)cc1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(C(CCCCCCCC)CCCCCCCCCC)C3=O,3.29,7,0.5971240598545187,2.4,4.35,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)scc2c1F,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,2.94,1,0.0,2.94,2.94,train
CCCCCCc1ccsc1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,2.79,1175,1.549151832921258,2.2e-05,10.02,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,CCCCCC(CCCCC)N1C(=O)C2=C(CC(C)(C)C)C=c3c4c(c5cccc6c(-c7ccc(-c8ccc9c%10c%11c(c%12cccc8c%129)C=C(C(C)(C)C)C8C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C(CC(C)(C)C)C=%10)C%118)cc7)ccc3c65)C=C(CC(C)(C)C)C(C1=O)C24,0.1,1,0.0,0.1,0.1,train
CCCCCCc1ccsc1,CCCCCCCCCCCCC(CCCCCCCCCC)Cc1csc(-c2ccc(-c3cc(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(-c4cc(F)c(-c5sccc5F)s4)s3)c3nsnc23)c1,2.1,1,0.0,2.1,2.1,train
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6cc(F)c(CC(CC)CCCC)s6)c6sccc6c(-c6cc(F)c(CC(CC)CCCC)s6)c5s4)s3)c2n1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,8.1,3,1.5906078502677312,5.9,8.99,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCC(CCCCCC)CCN1C(=O)c2ccc3c4c(c(-c5cccs5)cc(c24)C1=O)C(=O)N(CCC(CCCCCC)CCCCCC)C3=O,1.39,3,1.9386937182890271,0.99,4.53,train
CCCCCCc1ccsc1,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,0.092,1,0.0,0.092,0.092,train
N#C[S-].[Cu+],CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.1,1,0.0,1.1,1.1,train
CCCCC(CC)COC(=O)c1ccsc1-c1cccs1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.69,1,0.0,1.69,1.69,train
CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.005,52,1.339151934423081,0.47,6.16,train
CCCCCCc1ccsc1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,0.105,8,0.5462273205491334,0.02,1.5,train
CCCCCCCCN1C(=O)C2=C(c3ccc(-c4cc5sc6ccsc6c5s4)s3)N(CCCCCCCC)C(=O)C2=C1c1cccs1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,0.375,2,0.2474873734152916,0.2,0.55,train
c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,Cl[Al]1n2c3c4ccccc4c2N=C2N=C(N=c4c5ccccc5c(n41)=NC1=NC(=N3)c3ccccc31)c1ccccc12,1.6,1,0.0,1.6,1.6,train
CCCCCCc1cc(C)sc1C,CCCCC(CC)Cn1c2ccsc2c2sc(-c3ccc(C=C(C#N)C#N)c4nsnc34)cc21,0.4,1,0.0,0.4,0.4,train
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1Cl,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.75,1,0.0,4.75,4.75,train
CCCCCCc1cc(C)sc1C,CCCCCCCC[Si]1(CCCCCCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)s3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)s3)cc21,2.85,1,0.0,2.85,2.85,train
CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(-c4cccs4)s3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1c1cccs1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,5.38,7,1.0013276900481396,3.75,6.71,train
CCCCC(CC)COC(=O)c1cc(F)c2sc3ccsc3c(=O)c2c1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,6.2,1,0.0,6.2,6.2,train
CCCCCCCCC(CCCCCC)COC(=O)c1ccsc1-c1ccc(-c2cccs2)s1,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,3.25,3,0.5419717089787375,2.79,3.87,train
CCCCCCc1cc(C)sc1C,CCCCCCCCN1C(=O)c2ccc3c4c5c(c6c(-c7ccc(-c8cccs8)s7)cc(c2c36)C1=O)=CC=C1C(=O)N(CCCCCCCC)C(=O)C(C=C4c2ccc(-c3cccs3)s2)C15,0.11,1,0.0,0.11,0.11,train
CCCCCCc1cc(C)sc1C,CCCCCCN1C2=CC3C(=O)c4ccccc4N(CCCCCC)C3C=C2C(=O)C2C=CC=CC21,0.3,1,0.0,0.3,0.3,train
CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)cc21,CCCCC(CC)CN1C(=O)C2=C(c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(/C=c2\sc(=C(C#N)C#N)n(CC)c2=O)s1,6.39,2,2.3334523779156062,4.74,8.04,train
CCCCC(CC)CC(CC(CC)CCCC)n1c2ccccc2c2ccc(-c3ccc(-c4sc(-c5cccs5)c5c4C(=O)N(CC(CC)CCCC)C5=O)s3)cc21,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,1.5499999999999998,4,0.6634442955767526,0.72,2.11,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,C#Cc1c2ccsc2c(C#Cc2cc3c4c(ccc5c4c2C(=O)N(CC(CCCCCC)CCCCCCCC)C5=O)C(=O)N(CC(CCCCCC)CCCCCCCC)C3=O)c2ccsc12,0.42,1,0.0,0.42,0.42,train
CCCCCCc1cc(C)sc1C,Clc1cc2c(cc1Cl)C1=[N+]3C2=Nc2c4cc(Cl)c(Cl)cc4c4n2[B-]3(Oc2ccccc2)n2c(c3cc(Cl)c(Cl)cc3c2=N4)=N1,1.5,1,0.0,1.5,1.5,train
CCCCCCc1ccsc1,CCCCC(CC)CN1C(=O)C2=C(c3ccc(/C=C4\SC(=S)N(CC)C4=O)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(/C=C2\SC(=S)N(CC)C2=O)s1,1.11,2,0.0424264068711926,1.08,1.14,train
CCCCCCc1cc(C)sc1C,CCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=O)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=O)sc6c5n(CC)c4c3n(CC)c21,8.785,2,1.0111626970967629,8.07,9.5,train
CCCCCCc1cc(C)sc1C,CCCCC(CC)CC1c2ccccc2-c2ccc(-c3ccc(C=C(C#N)C#N)c4nsnc34)cc21,0.1,1,0.0,0.1,0.1,train
CCCCCCCCN1C(=O)c2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O,Clc1cc2c(cc1Cl)C1=[N+]3C2=Nc2c4cc(Cl)c(Cl)cc4c4n2[B-]3(Oc2ccccc2)n2c(c3cc(Cl)c(Cl)cc3c2=N4)=N1,0.4,1,0.0,0.4,0.4,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,8.25,7,1.307063229424761,6.1,9.51,train
CCCCCCc1ccsc1,CCN1C(=O)c2ccc3c4c(-c5ccc(-c6cc7c8c(cc(OCOC)c9c%10c(OCOC)cc%11c%12c(ccc(c6c89)c%12%10)C(=O)N(CC)C%11=O)C(=O)N(CC)C7=O)s5)cc5c6c(cc(OCOC)c(c7c(OCOC)cc(c2c37)C1=O)c64)C(=O)N(CC)C5=O,1.46,5,0.3096772513440404,0.88,1.54,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5ccc(-c6cccs6)s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,6.2,55,1.3227404467854944,1.5,9.52,train
CCCCCCC(CCCC)CCc1c2cc(-c3ccc(-c4c(F)c(F)c(-c5cccs5)c5nn(CC(CCCC)CCCCCC)nc45)s3)sc2c(CCC(CCCC)CCCCCC)c2ccsc12,CCc1ccc(C2(c3ccc(CC)cc3)Oc3c(sc4c5c(sc34)-c3sc(/C=C4\C(=O)c6ccccc6C4=C(C#N)C#N)cc3C(c3ccc(CC)cc3)(c3ccc(CC)cc3)O5)-c3sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc32)cc1,8.43,1,0.0,8.43,8.43,train
CCCCCCc1cc(C)sc1C,CCCCC(CC)CN1C(=O)c2cccc3c(-c4ccc5c6c(cccc46)C(=O)N(CC(CC)CCCC)C5=O)ccc(c23)C1=O,1.26,1,0.0,1.26,1.26,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCCCCCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nn(CC)nc4c4c5sc6c(CCCCCCCC)c(/C=C7\C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,14.4,1,0.0,14.4,14.4,train
CCCCCCCC[Si]1(CCCCCCCC)c2ccccc2-c2cc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)ccc21,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,2.735,2,1.506137443927346,1.67,3.8,train
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCCCC(CC)CN1C(=O)C2=C(c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)s3)N(CC(CC)CCCC)C(=O)C2=C1c1ccc(/C=c2\sc(=C(C#N)C#N)n(CC)c2=O)s1,8.21,1,0.0,8.21,8.21,train
